,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,114.81841683387756,2.492957307617664,0.4577769756317139,0.025254196641991206,0.8,100,0.01,3100,2,6,0.1,0.0,0.6,"{'subsample': 0.8, 'reg_lambda': 100, 'reg_alpha': 0.01, 'n_estimators': 3100, 'min_child_weight': 2, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.0, 'colsample_bytree': 0.6}",0.861568727765603,0.7510491305420917,0.9346664141370025,0.9713974820437314,0.9728650867699129,0.8983093682516683,0.08397346557165414,18
11,138.38181700706483,1.432343523064571,0.22559695243835448,0.008112030973521934,0.6,100,0.01,1900,5,8,0.01,0.1,0.9,"{'subsample': 0.6, 'reg_lambda': 100, 'reg_alpha': 0.01, 'n_estimators': 1900, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.944514341346078,0.7238133811001211,0.953122309248492,0.9386559238893086,0.9653879644379276,0.9050987840043855,0.09108798972223899,8
12,21.63934326171875,0.6438125192453314,0.04348387718200684,0.0028627804269643815,0.6,1e-05,0.1,400,3,8,0.05,0.2,0.6,"{'subsample': 0.6, 'reg_lambda': 1e-05, 'reg_alpha': 0.1, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.6}",0.8612279915704373,0.7481854416488232,0.9154924068280823,0.9685458817542334,0.9735734617864087,0.893405036717597,0.0832887362319444,27
13,60.37597603797913,12.338690991710608,0.041289663314819335,0.0010171303047234773,0.9,0.01,100,2700,4,6,0.1,0.4,0.7,"{'subsample': 0.9, 'reg_lambda': 0.01, 'reg_alpha': 100, 'n_estimators': 2700, 'min_child_weight': 4, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.4, 'colsample_bytree': 0.7}",0.8934488696399701,0.5774525718197078,0.8795585771811962,0.8787685817337159,0.9200497488620878,0.8298556698473355,0.12708205442923304,39
14,387.21313309669495,1.5459022967889078,1.7317699909210205,0.1772681379485669,0.7,100,1,7700,5,7,0.001,0.4,0.7,"{'subsample': 0.7, 'reg_lambda': 100, 'reg_alpha': 1, 'n_estimators': 7700, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.001, 'gamma': 0.4, 'colsample_bytree': 0.7}",0.9317391196091773,0.6613154399749575,0.9234225114829961,0.9096290444021332,0.9565078868832461,0.876522800470502,0.10867959352100427,34
15,22.3211208820343,0.2342268842416493,0.04488015174865723,0.0012615774423363742,0.7,1e-05,1e-05,600,4,4,0.01,0.4,0.9,"{'subsample': 0.7, 'reg_lambda': 1e-05, 'reg_alpha': 1e-05, 'n_estimators': 600, 'min_child_weight': 4, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.4, 'colsample_bytree': 0.9}",0.9135912998782096,0.7444332094739798,0.9278406083203472,0.9473232809973574,0.9580146530051339,0.8982406103350057,0.07842265596916179,19
16,326.1996608734131,22.347700582408056,0.18989310264587403,0.005337573918233798,0.8,1e-05,100,8700,4,8,0.005,0.4,0.6,"{'subsample': 0.8, 'reg_lambda': 1e-05, 'reg_alpha': 100, 'n_estimators': 8700, 'min_child_weight': 4, 'max_depth': 8, 'learning_rate': 0.005, 'gamma': 0.4, 'colsample_bytree': 0.6}",0.8873713751659839,0.5681135809619823,0.874923932179118,0.8718063001125493,0.9185029309310844,0.8241436238701435,0.12907608659472702,42
17,52.042058277130124,0.4700294076990416,0.08237981796264648,0.0016205578281686755,0.6,1,100,1400,1,5,0.001,0.1,0.7,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 100, 'n_estimators': 1400, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.66339995739714,0.4058751634978618,0.6712308171002261,0.654637872775651,0.6925528266462295,0.6175393274834217,0.1065748740262062,48
18,15.90866560935974,0.8112591339847471,0.027925634384155275,0.0014103347552012293,0.9,100,100,1200,4,4,0.1,0.2,0.8,"{'subsample': 0.9, 'reg_lambda': 100, 'reg_alpha': 100, 'n_estimators': 1200, 'min_child_weight': 4, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.888749474425161,0.5727081538479448,0.8763512017511307,0.8712703631117885,0.9170118977897219,0.8252182181851494,0.12724701551475634,41
19,121.21511449813843,1.132796209158837,0.13882966041564943,0.010599542985709648,0.8,1,1e-05,2000,1,8,0.01,0.2,0.8,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 1e-05, 'n_estimators': 2000, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.940215321712167,0.7458578782774132,0.8914741295548946,0.9662527383488522,0.9773104877048205,0.9042221111196296,0.08453042291713292,9
20,389.08472929000857,1.4802763830914873,0.5640922069549561,0.1603077864193023,0.8,0.01,0.1,7200,2,8,0.005,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 0.01, 'reg_alpha': 0.1, 'n_estimators': 7200, 'min_child_weight': 2, 'max_depth': 8, 'learning_rate': 0.005, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.8999486125185936,0.7462036143053759,0.9083307865334431,0.9715950672744507,0.9775471062151674,0.900725037369406,0.0834979183478403,14
21,557.8096202373505,4.385804027463332,0.6045843124389648,0.17228232159949286,0.6,0.1,1,9400,4,8,0.01,0.3,0.7,"{'subsample': 0.6, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 9400, 'min_child_weight': 4, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.8386134094012647,0.7566189766140067,0.932666241418271,0.9674730725806857,0.9723274373055488,0.8935398274639554,0.0836286066673809,26
22,84.2870463848114,0.9241942851906085,0.20924110412597657,0.010711965265823045,0.8,1,1e-05,4300,3,3,0.01,0.2,0.6,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 1e-05, 'n_estimators': 4300, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 0.6}",0.8897040989334427,0.7493481920553853,0.8864999670750189,0.9551738739579041,0.9644275322194463,0.8890307328482395,0.07691249946647945,31
